order_id,store_location,customer_id,order_date,total_amount,payment_method
1085,Los Angeles,95,2021-12-26T00:00:00,80.34,Credit Card
1077,Houston,39,2018-10-27T00:00:00,155.08,Cash
1086,Los Angeles,242,2019-08-27T00:00:00,101.13,Online Payment
1092,Chicago,273,2021-12-29T00:00:00,32.69,Online Payment
1083,New York,185,2023-11-14T00:00:00,224.06,Credit Card
1087,Los Angeles,99,2023-01-05T00:00:00,288.63,Debit Card
1078,Houston,213,2020-04-18T00:00:00,66.1,Cash
1084,New York,149,2018-12-21T00:00:00,319.21,Online Payment
1096,Miami,201,2020-04-17T00:00:00,257.13,Online Payment
1093,Chicago,105,2022-08-25T00:00:00,159.35,Online Payment
1094,Chicago,120,2018-09-23T00:00:00,257.4,Cash
1085,New York,238,2020-11-10T00:00:00,290.71,Credit Card
1097,Miami,255,2023-02-22T00:00:00,98.61,Cash
1086,New York,270,2020-08-05T00:00:00,498.96,Online Payment
1095,Chicago,24,2018-03-26T00:00:00,337.83,Credit Card
1096,Chicago,45,2021-11-23T00:00:00,205.86,Credit Card
1088,Los Angeles,170,2023-01-25T00:00:00,53.57,Online Payment
1089,Los Angeles,83,2021-10-17T00:00:00,70.39,Cash
1087,New York,29,2023-06-19T00:00:00,61.46,Cash
1079,Houston,128,2023-01-09T00:00:00,202.8,Online Payment
1097,Chicago,284,2020-12-27T00:00:00,231.43,Cash
1098,Chicago,27,2019-01-05T00:00:00,216.32,Credit Card
1088,New York,292,2023-02-14T00:00:00,297.75,Online Payment
1090,Los Angeles,54,2018-12-29T00:00:00,117.65,Debit Card
1098,Miami,135,2019-04-08T00:00:00,124.75,Online Payment
1091,Los Angeles,115,2021-02-06T00:00:00,191.17,Debit Card
1099,Miami,11,2020-05-18T00:00:00,249.81,Online Payment
1092,Los Angeles,21,2021-11-29T00:00:00,399.46,Cash
1089,New York,11,2018-04-27T00:00:00,206.42,Debit Card
1093,Los Angeles,228,2022-04-10T00:00:00,74.52,Credit Card
1090,New York,196,2019-04-06T00:00:00,224.59,Online Payment
1100,Miami,264,2018-08-11T00:00:00,249.6,Cash
1091,New York,149,2023-07-05T00:00:00,227.37,Cash
1099,Chicago,45,2020-09-11T00:00:00,468.43,Debit Card
1094,Los Angeles,64,2021-07-19T00:00:00,337.63,Cash
1080,Houston,74,2023-11-21T00:00:00,237.56,Debit Card
1081,Houston,247,2018-07-27T00:00:00,140.01,Credit Card
1101,Miami,35,2020-10-04T00:00:00,368.43,Online Payment
1092,New York,178,2023-08-25T00:00:00,306.81,Credit Card
1102,Miami,59,2019-02-22T00:00:00,70.93,Online Payment
1103,Miami,75,2021-01-16T00:00:00,293.45,Online Payment
1093,New York,1,2022-08-07T00:00:00,275.58,Online Payment
1095,Los Angeles,3,2018-05-08T00:00:00,460.61,Cash
1096,Los Angeles,46,2020-01-09T00:00:00,333.26,Cash
1097,Los Angeles,95,2023-11-30T00:00:00,352.59,Debit Card
1094,New York,15,2021-03-16T00:00:00,381.74,Credit Card
1100,Chicago,256,2023-06-13T00:00:00,402.73,Debit Card
1098,Los Angeles,131,2018-03-11T00:00:00,336.64,Credit Card
1101,Chicago,246,2018-05-12T00:00:00,68.09,Cash
1102,Chicago,98,2021-08-11T00:00:00,133.68,Debit Card
1099,Los Angeles,170,2020-09-17T00:00:00,389.18,Online Payment
1082,Houston,203,2020-09-15T00:00:00,65.59,Debit Card
1095,New York,240,2019-01-17T00:00:00,452.73,Credit Card
1104,Miami,63,2023-05-02T00:00:00,21.56,Cash
1096,New York,186,2022-12-25T00:00:00,231.2,Debit Card
1083,Houston,70,2018-02-01T00:00:00,253.11,Credit Card
1100,Los Angeles,212,2020-05-29T00:00:00,409.62,Debit Card
1097,New York,137,2018-01-02T00:00:00,65.52,Online Payment
1098,New York,157,2021-07-08T00:00:00,43.66,Debit Card
1101,Los Angeles,86,2021-03-15T00:00:00,226.95,Credit Card
1099,New York,263,2023-02-27T00:00:00,341.2,Cash
1100,New York,19,2018-01-29T00:00:00,38.74,Credit Card
1103,Chicago,23,2018-09-24T00:00:00,138.01,Cash
1102,Los Angeles,202,2022-10-22T00:00:00,251.13,Online Payment
1105,Miami,220,2022-08-22T00:00:00,390.92,Credit Card
1106,Miami,153,2021-01-25T00:00:00,304.19,Credit Card
1107,Miami,211,2018-08-12T00:00:00,122.49,Online Payment
1108,Miami,291,2023-03-07T00:00:00,267.72,Cash
1104,Chicago,142,2021-06-07T00:00:00,495.6,Debit Card
1101,New York,253,2019-04-03T00:00:00,381.15,Cash
1084,Houston,136,2023-11-08T00:00:00,108.33,Debit Card
1085,Houston,225,2022-04-09T00:00:00,194.52,Online Payment
1105,Chicago,69,2023-07-07T00:00:00,54.64,Credit Card
1109,Miami,289,2022-08-21T00:00:00,82.04,Online Payment
1086,Houston,14,2022-11-11T00:00:00,49.85,Cash
1102,New York,242,2021-05-05T00:00:00,404.47,Cash
1110,Miami,113,2020-06-10T00:00:00,132.08,Debit Card
1111,Miami,293,2018-09-22T00:00:00,119.4,Credit Card
1106,Chicago,228,2018-07-03T00:00:00,344.91,Online Payment
1112,Miami,226,2021-01-05T00:00:00,499.01,Credit Card
1113,Miami,58,2022-07-22T00:00:00,74.58,Credit Card
1103,Los Angeles,234,2019-05-03T00:00:00,161.63,Online Payment
1104,Los Angeles,85,2020-07-08T00:00:00,237.81,Credit Card
1103,New York,166,2021-03-14T00:00:00,380.35,Credit Card
1087,Houston,41,2021-02-26T00:00:00,100.17,Cash
1088,Houston,81,2020-03-14T00:00:00,152.65,Online Payment
1114,Miami,160,2018-10-16T00:00:00,165.93,Cash
1115,Miami,28,2020-10-09T00:00:00,440.84,Online Payment
1116,Miami,195,2022-09-20T00:00:00,483.12,Cash
1089,Houston,279,2022-06-08T00:00:00,29.11,Cash
1107,Chicago,231,2021-04-18T00:00:00,182.76,Cash
1104,New York,183,2023-06-03T00:00:00,406.76,Credit Card
1090,Houston,29,2018-01-07T00:00:00,30.54,Debit Card
1117,Miami,84,2023-07-04T00:00:00,432.0,Online Payment
1118,Miami,33,2022-12-24T00:00:00,240.02,Credit Card
1119,Miami,184,2019-06-22T00:00:00,41.54,Debit Card
1105,Los Angeles,61,2023-05-25T00:00:00,22.21,Online Payment
1091,Houston,258,2018-08-09T00:00:00,482.84,Debit Card
1108,Chicago,207,2021-05-13T00:00:00,316.35,Cash
1105,New York,36,2021-01-27T00:00:00,121.98,Cash
1092,Houston,36,2020-07-25T00:00:00,37.0,Online Payment
1093,Houston,192,2023-07-25T00:00:00,27.77,Cash
1106,New York,144,2019-08-31T00:00:00,180.05,Credit Card
1107,New York,165,2020-11-13T00:00:00,52.24,Cash
1108,New York,62,2020-11-28T00:00:00,276.82,Online Payment
1094,Houston,56,2023-09-22T00:00:00,147.66,Credit Card
1109,Chicago,271,2022-02-14T00:00:00,195.66,Credit Card
1106,Los Angeles,48,2023-12-28T00:00:00,94.01,Debit Card
1107,Los Angeles,156,2019-10-17T00:00:00,487.77,Debit Card
1095,Houston,8,2023-08-30T00:00:00,33.07,Debit Card
1108,Los Angeles,90,2021-01-10T00:00:00,320.77,Credit Card
1096,Houston,92,2023-08-24T00:00:00,355.93,Online Payment
1110,Chicago,175,2018-09-04T00:00:00,185.99,Credit Card
1097,Houston,136,2018-12-02T00:00:00,454.36,Debit Card
1109,New York,249,2023-03-22T00:00:00,455.72,Credit Card
1098,Houston,148,2019-03-24T00:00:00,156.87,Online Payment
1099,Houston,106,2023-01-30T00:00:00,277.55,Credit Card
1120,Miami,197,2023-07-31T00:00:00,413.99,Cash
1109,Los Angeles,211,2021-11-22T00:00:00,63.42,Debit Card
1111,Chicago,189,2023-09-12T00:00:00,185.7,Credit Card
1112,Chicago,267,2021-11-15T00:00:00,310.61,Cash
1100,Houston,98,2022-06-15T00:00:00,389.11,Cash
1101,Houston,163,2022-01-06T00:00:00,395.93,Cash
1102,Houston,11,2019-04-22T00:00:00,25.24,Cash
1110,Los Angeles,22,2022-05-31T00:00:00,354.87,Debit Card
1113,Chicago,7,2021-08-23T00:00:00,199.72,Credit Card
1103,Houston,17,2018-02-10T00:00:00,128.27,Credit Card
1114,Chicago,75,2018-10-04T00:00:00,54.89,Online Payment
1110,New York,57,2022-10-02T00:00:00,180.63,Online Payment
1111,Los Angeles,1,2021-09-09T00:00:00,454.05,Credit Card
1111,New York,152,2023-08-24T00:00:00,170.46,Online Payment
1121,Miami,54,2019-05-02T00:00:00,413.24,Debit Card
1112,New York,192,2022-07-18T00:00:00,469.24,Credit Card
1112,Los Angeles,176,2018-01-20T00:00:00,483.79,Credit Card
1113,New York,295,2021-08-11T00:00:00,263.76,Cash
1104,Houston,276,2021-05-02T00:00:00,36.0,Credit Card
1122,Miami,272,2023-05-25T00:00:00,64.34,Cash
1113,Los Angeles,139,2018-12-15T00:00:00,366.42,Online Payment
1114,Los Angeles,85,2022-08-26T00:00:00,483.83,Debit Card
1115,Los Angeles,254,2022-07-12T00:00:00,45.87,Debit Card
1116,Los Angeles,83,2021-08-13T00:00:00,250.69,Credit Card
1123,Miami,2,2021-07-16T00:00:00,213.18,Online Payment
1117,Los Angeles,146,2020-09-17T00:00:00,499.25,Cash
1124,Miami,20,2023-06-04T00:00:00,327.91,Cash
1114,New York,70,2018-11-07T00:00:00,458.63,Online Payment
1118,Los Angeles,207,2020-02-03T00:00:00,163.91,Cash
1115,Chicago,133,2020-12-22T00:00:00,482.35,Credit Card
1119,Los Angeles,114,2019-09-04T00:00:00,496.77,Online Payment
1105,Houston,102,2020-05-07T00:00:00,82.31,Debit Card
1120,Los Angeles,246,2023-04-18T00:00:00,461.15,Online Payment
1106,Houston,8,2022-04-27T00:00:00,272.76,Cash
1125,Miami,189,2019-02-25T00:00:00,379.08,Debit Card
1107,Houston,178,2019-02-28T00:00:00,375.7,Cash
1116,Chicago,70,2023-03-11T00:00:00,128.56,Online Payment
1108,Houston,54,2022-10-29T00:00:00,313.94,Cash
1117,Chicago,113,2023-06-12T00:00:00,370.42,Cash
1118,Chicago,164,2018-12-20T00:00:00,479.73,Credit Card
1119,Chicago,174,2020-11-17T00:00:00,179.21,Online Payment
1115,New York,296,2023-01-21T00:00:00,172.25,Credit Card
1109,Houston,276,2019-11-10T00:00:00,382.27,Online Payment
1116,New York,156,2020-02-28T00:00:00,241.95,Cash
1117,New York,121,2018-05-11T00:00:00,372.51,Debit Card
1126,Miami,232,2019-06-13T00:00:00,351.94,Cash
1121,Los Angeles,88,2023-11-20T00:00:00,448.04,Cash
1118,New York,287,2019-03-24T00:00:00,283.95,Online Payment
1119,New York,256,2022-07-20T00:00:00,82.64,Online Payment
1122,Los Angeles,19,2022-07-17T00:00:00,340.98,Cash
1127,Miami,84,2022-12-26T00:00:00,319.26,Credit Card
1120,Chicago,149,2022-04-21T00:00:00,127.36,Cash
1121,Chicago,272,2019-01-06T00:00:00,350.95,Cash
1120,New York,269,2023-03-12T00:00:00,108.61,Credit Card
1123,Los Angeles,69,2021-10-18T00:00:00,48.23,Debit Card
1124,Los Angeles,94,2018-06-20T00:00:00,201.56,Online Payment
1121,New York,112,2022-02-14T00:00:00,222.02,Cash
1110,Houston,258,2023-06-11T00:00:00,443.72,Credit Card
1128,Miami,152,2021-04-18T00:00:00,36.35,Cash
1111,Houston,123,2018-06-03T00:00:00,75.04,Debit Card
1122,New York,68,2021-03-10T00:00:00,186.9,Debit Card
1129,Miami,133,2020-02-27T00:00:00,443.22,Cash
1130,Miami,44,2020-07-28T00:00:00,264.02,Cash
1131,Miami,178,2021-07-17T00:00:00,480.22,Credit Card
1122,Chicago,229,2019-07-20T00:00:00,404.12,Cash
1125,Los Angeles,105,2023-10-30T00:00:00,306.99,Debit Card
1126,Los Angeles,3,2022-07-29T00:00:00,33.45,Credit Card
1112,Houston,178,2020-08-06T00:00:00,423.39,Debit Card
1123,New York,155,2018-10-15T00:00:00,188.5,Debit Card
1113,Houston,291,2021-11-27T00:00:00,135.45,Debit Card
1114,Houston,142,2021-03-26T00:00:00,483.12,Credit Card
1127,Los Angeles,153,2022-11-27T00:00:00,273.3,Online Payment
1128,Los Angeles,109,2020-04-06T00:00:00,144.62,Online Payment
1124,New York,68,2023-07-15T00:00:00,66.29,Cash
1123,Chicago,153,2019-01-27T00:00:00,360.6,Cash
1129,Los Angeles,176,2023-08-03T00:00:00,70.0,Online Payment
1130,Los Angeles,284,2022-04-01T00:00:00,209.85,Credit Card
1125,New York,203,2021-06-10T00:00:00,367.81,Debit Card
1115,Houston,186,2018-03-12T00:00:00,474.55,Debit Card
1126,New York,77,2021-08-09T00:00:00,138.91,Cash
1116,Houston,202,2022-09-03T00:00:00,87.29,Online Payment
1117,Houston,279,2022-01-17T00:00:00,447.78,Credit Card
1127,New York,179,2018-09-09T00:00:00,226.49,Debit Card
1128,New York,102,2021-04-29T00:00:00,485.25,Online Payment
1132,Miami,190,2023-04-04T00:00:00,432.5,Cash
1118,Houston,299,2022-04-29T00:00:00,449.46,Online Payment
1124,Chicago,21,2020-04-22T00:00:00,339.45,Debit Card
1131,Los Angeles,20,2022-10-09T00:00:00,295.7,Debit Card
1132,Los Angeles,226,2021-09-29T00:00:00,292.23,Debit Card
1129,New York,41,2020-05-16T00:00:00,424.99,Online Payment
1130,New York,231,2023-09-12T00:00:00,114.82,Cash
1119,Houston,237,2023-10-05T00:00:00,82.15,Online Payment
1120,Houston,193,2020-11-23T00:00:00,108.5,Debit Card
1131,New York,186,2019-06-22T00:00:00,61.08,Online Payment
1121,Houston,25,2022-04-30T00:00:00,227.76,Online Payment
1132,New York,172,2023-12-03T00:00:00,424.54,Cash
1125,Chicago,121,2021-02-05T00:00:00,147.0,Debit Card
1133,Miami,235,2020-03-05T00:00:00,403.72,Credit Card
1126,Chicago,126,2019-10-18T00:00:00,84.51,Debit Card
1133,New York,100,2018-09-01T00:00:00,187.09,Online Payment
1122,Houston,281,2018-06-17T00:00:00,227.88,Online Payment
1127,Chicago,274,2019-08-11T00:00:00,432.81,Credit Card
1134,New York,86,2019-03-30T00:00:00,363.65,Online Payment
1128,Chicago,225,2020-10-05T00:00:00,46.13,Debit Card
1123,Houston,17,2019-05-15T00:00:00,433.21,Credit Card
1124,Houston,83,2023-03-05T00:00:00,195.43,Online Payment
1134,Miami,207,2022-04-11T00:00:00,459.76,Credit Card
1133,Los Angeles,214,2019-03-02T00:00:00,110.12,Debit Card
1134,Los Angeles,192,2019-09-19T00:00:00,169.78,Debit Card
1125,Houston,222,2019-02-12T00:00:00,286.74,Debit Card
1135,Los Angeles,71,2021-10-07T00:00:00,455.84,Online Payment
1135,New York,81,2019-12-15T00:00:00,494.29,Online Payment
1135,Miami,161,2023-08-08T00:00:00,413.43,Online Payment
1126,Houston,149,2019-06-13T00:00:00,376.11,Cash
1136,Miami,112,2021-09-02T00:00:00,289.75,Online Payment
1136,New York,96,2019-01-08T00:00:00,256.72,Debit Card
1136,Los Angeles,192,2020-04-17T00:00:00,455.01,Debit Card
1129,Chicago,68,2023-09-16T00:00:00,160.76,Credit Card
1127,Houston,175,2020-07-06T00:00:00,192.2,Debit Card
1137,New York,87,2019-09-06T00:00:00,488.96,Credit Card
1138,New York,226,2019-07-30T00:00:00,307.25,Cash
1137,Miami,255,2021-12-13T00:00:00,276.99,Debit Card
1130,Chicago,126,2022-07-28T00:00:00,105.93,Debit Card
1128,Houston,92,2022-02-21T00:00:00,470.95,Cash
1139,New York,241,2020-07-16T00:00:00,313.16,Online Payment
1131,Chicago,15,2023-01-24T00:00:00,188.79,Cash
1132,Chicago,82,2022-10-02T00:00:00,338.08,Cash
1133,Chicago,268,2020-08-27T00:00:00,315.61,Credit Card
1138,Miami,180,2020-05-18T00:00:00,132.93,Debit Card
1140,New York,109,2019-11-19T00:00:00,266.98,Credit Card
1141,New York,153,2020-01-25T00:00:00,384.99,Debit Card
1142,New York,34,2018-04-23T00:00:00,273.65,Credit Card
1139,Miami,84,2018-08-31T00:00:00,374.0,Online Payment
1137,Los Angeles,273,2019-09-25T00:00:00,159.04,Credit Card
1138,Los Angeles,47,2021-05-14T00:00:00,331.23,Credit Card
1134,Chicago,288,2023-12-09T00:00:00,102.44,Credit Card
1143,New York,42,2018-07-24T00:00:00,302.41,Credit Card
1139,Los Angeles,227,2020-02-10T00:00:00,155.23,Credit Card
1135,Chicago,281,2022-07-07T00:00:00,241.36,Online Payment
1140,Miami,150,2021-02-14T00:00:00,242.86,Online Payment
1144,New York,67,2021-05-21T00:00:00,499.01,Credit Card
1129,Houston,161,2022-12-26T00:00:00,88.15,Credit Card
1130,Houston,14,2020-12-22T00:00:00,139.31,Online Payment
1141,Miami,63,2019-12-01T00:00:00,239.7,Credit Card
1142,Miami,3,2020-04-05T00:00:00,410.89,Credit Card
1145,New York,278,2023-10-06T00:00:00,133.49,Online Payment
1143,Miami,55,2021-09-10T00:00:00,264.78,Debit Card
1136,Chicago,259,2022-03-17T00:00:00,89.93,Debit Card
1144,Miami,15,2020-12-29T00:00:00,198.63,Debit Card
1131,Houston,150,2021-07-17T00:00:00,493.11,Debit Card
1132,Houston,138,2018-08-16T00:00:00,349.84,Online Payment
1145,Miami,16,2023-10-05T00:00:00,435.92,Online Payment
1133,Houston,259,2023-08-20T00:00:00,244.07,Online Payment
1134,Houston,79,2021-01-30T00:00:00,142.27,Online Payment
1146,Miami,30,2021-09-06T00:00:00,321.57,Debit Card
1140,Los Angeles,144,2022-12-28T00:00:00,153.86,Online Payment
1137,Chicago,256,2022-02-28T00:00:00,103.02,Online Payment
1138,Chicago,38,2018-11-29T00:00:00,220.95,Debit Card
1147,Miami,63,2023-10-16T00:00:00,155.91,Credit Card
1139,Chicago,293,2021-08-04T00:00:00,476.05,Credit Card
1146,New York,86,2022-12-09T00:00:00,422.61,Credit Card
1147,New York,274,2020-03-11T00:00:00,125.95,Cash
1140,Chicago,58,2020-03-13T00:00:00,394.33,Online Payment
1148,Miami,52,2023-07-22T00:00:00,479.64,Cash
1148,New York,205,2018-07-26T00:00:00,249.77,Debit Card
1141,Chicago,292,2023-09-27T00:00:00,454.93,Debit Card
1141,Los Angeles,97,2022-08-23T00:00:00,468.14,Online Payment
1142,Chicago,226,2019-10-24T00:00:00,393.63,Online Payment
1149,New York,229,2023-04-09T00:00:00,111.2,Cash
1149,Miami,8,2018-09-27T00:00:00,499.49,Credit Card
1150,Miami,238,2018-05-28T00:00:00,105.48,Cash
1135,Houston,43,2022-08-16T00:00:00,349.45,Online Payment
1136,Houston,38,2023-12-03T00:00:00,217.6,Debit Card
1142,Los Angeles,155,2018-09-18T00:00:00,182.95,Online Payment
1150,New York,221,2020-11-20T00:00:00,88.14,Cash
1143,Los Angeles,274,2020-07-29T00:00:00,420.67,Online Payment
1151,Miami,241,2018-01-17T00:00:00,47.87,Debit Card
1144,Los Angeles,99,2018-05-01T00:00:00,170.49,Online Payment
1152,Miami,70,2023-04-22T00:00:00,315.78,Credit Card
1137,Houston,156,2022-06-10T00:00:00,43.7,Debit Card
1138,Houston,257,2018-03-28T00:00:00,42.08,Online Payment
1143,Chicago,131,2023-12-08T00:00:00,333.23,Cash
1144,Chicago,96,2018-05-22T00:00:00,63.42,Online Payment
1145,Chicago,269,2019-04-03T00:00:00,362.86,Debit Card
1146,Chicago,261,2020-07-26T00:00:00,126.56,Debit Card
1145,Los Angeles,271,2022-06-02T00:00:00,449.92,Cash
1139,Houston,261,2020-09-24T00:00:00,216.59,Cash
1146,Los Angeles,187,2023-07-26T00:00:00,489.39,Cash
1153,Miami,165,2022-06-19T00:00:00,411.25,Online Payment
1154,Miami,111,2021-01-09T00:00:00,390.15,Debit Card
1155,Miami,95,2023-11-26T00:00:00,254.97,Debit Card
1147,Chicago,11,2020-07-16T00:00:00,72.56,Credit Card
1156,Miami,288,2019-10-19T00:00:00,97.69,Debit Card
1148,Chicago,122,2019-02-25T00:00:00,414.26,Online Payment
1140,Houston,99,2018-04-24T00:00:00,72.38,Online Payment
1157,Miami,184,2019-11-10T00:00:00,182.8,Cash
1149,Chicago,279,2019-08-06T00:00:00,109.6,Online Payment
1158,Miami,55,2023-06-27T00:00:00,453.18,Credit Card
1150,Chicago,206,2018-07-17T00:00:00,306.99,Credit Card
1151,Chicago,66,2020-06-23T00:00:00,357.57,Online Payment
1141,Houston,249,2020-09-16T00:00:00,101.3,Credit Card
1159,Miami,152,2021-07-07T00:00:00,52.85,Cash
1160,Miami,204,2018-05-30T00:00:00,89.78,Debit Card
1152,Chicago,83,2018-05-20T00:00:00,136.03,Credit Card
1147,Los Angeles,113,2022-05-12T00:00:00,439.6,Online Payment
1148,Los Angeles,143,2023-01-11T00:00:00,232.88,Cash
1149,Los Angeles,273,2023-01-18T00:00:00,329.83,Online Payment
1151,New York,76,2021-04-26T00:00:00,405.51,Online Payment
1150,Los Angeles,171,2018-07-12T00:00:00,24.98,Debit Card
1142,Houston,291,2022-06-17T00:00:00,389.96,Online Payment
1143,Houston,192,2020-07-19T00:00:00,306.17,Debit Card
1144,Houston,129,2019-10-18T00:00:00,424.22,Online Payment
1152,New York,255,2018-07-25T00:00:00,474.16,Online Payment
1145,Houston,25,2022-07-20T00:00:00,466.98,Cash
1161,Miami,105,2018-06-04T00:00:00,232.01,Credit Card
1151,Los Angeles,213,2019-04-18T00:00:00,487.08,Online Payment
1153,Chicago,203,2018-08-28T00:00:00,85.93,Credit Card
1153,New York,137,2023-11-09T00:00:00,451.98,Credit Card
1154,Chicago,150,2022-06-25T00:00:00,59.74,Debit Card
1146,Houston,193,2020-11-01T00:00:00,474.74,Cash
1154,New York,35,2018-12-09T00:00:00,474.36,Debit Card
1155,New York,70,2020-05-08T00:00:00,255.8,Debit Card
1147,Houston,175,2022-04-17T00:00:00,141.24,Cash
1152,Los Angeles,82,2020-04-12T00:00:00,154.5,Online Payment
1148,Houston,190,2023-06-08T00:00:00,121.97,Cash
1149,Houston,89,2019-11-12T00:00:00,35.8,Credit Card
1150,Houston,257,2021-06-14T00:00:00,262.79,Cash
1162,Miami,56,2018-04-15T00:00:00,410.01,Cash
1156,New York,101,2023-07-21T00:00:00,322.34,Cash
1151,Houston,266,2023-12-26T00:00:00,303.4,Credit Card
1163,Miami,149,2022-12-11T00:00:00,189.66,Online Payment
1153,Los Angeles,254,2018-05-04T00:00:00,345.4,Debit Card
1164,Miami,195,2021-06-16T00:00:00,52.21,Cash
1155,Chicago,120,2021-11-26T00:00:00,96.85,Online Payment
1165,Miami,192,2023-05-27T00:00:00,434.2,Credit Card
1157,New York,201,2018-04-19T00:00:00,275.48,Cash
1154,Los Angeles,235,2021-08-11T00:00:00,115.4,Online Payment
1166,Miami,155,2019-12-20T00:00:00,469.65,Credit Card
1155,Los Angeles,163,2018-04-14T00:00:00,135.22,Online Payment
1156,Chicago,134,2021-08-19T00:00:00,478.69,Debit Card
1157,Chicago,56,2021-08-13T00:00:00,85.43,Debit Card
1156,Los Angeles,54,2020-04-22T00:00:00,178.67,Debit Card
1152,Houston,130,2018-02-23T00:00:00,230.77,Debit Card
1158,New York,5,2022-05-09T00:00:00,106.73,Cash
1153,Houston,95,2023-10-27T00:00:00,161.97,Debit Card
1159,New York,163,2023-06-05T00:00:00,145.76,Online Payment
1158,Chicago,209,2022-11-02T00:00:00,173.63,Online Payment
1160,New York,197,2018-08-17T00:00:00,270.08,Credit Card
1161,New York,232,2021-06-10T00:00:00,183.22,Credit Card
1162,New York,101,2022-06-29T00:00:00,183.93,Credit Card
1159,Chicago,137,2018-10-15T00:00:00,251.89,Credit Card
1163,New York,60,2022-07-06T00:00:00,40.31,Online Payment
1167,Miami,74,2022-02-02T00:00:00,421.1,Online Payment
1164,New York,31,2022-10-10T00:00:00,362.29,Debit Card
1157,Los Angeles,47,2020-05-22T00:00:00,494.04,Debit Card
1168,Miami,136,2022-05-04T00:00:00,405.78,Online Payment
1165,New York,106,2020-05-08T00:00:00,272.03,Online Payment
1166,New York,26,2022-08-07T00:00:00,149.5,Online Payment
1169,Miami,257,2023-04-25T00:00:00,418.0,Debit Card
1158,Los Angeles,34,2020-11-05T00:00:00,257.38,Cash
1154,Houston,227,2019-06-12T00:00:00,336.24,Online Payment
1160,Chicago,181,2020-08-17T00:00:00,297.94,Cash
1170,Miami,117,2018-04-02T00:00:00,258.02,Credit Card
1159,Los Angeles,55,2020-06-03T00:00:00,176.04,Debit Card
1161,Chicago,37,2020-08-27T00:00:00,330.67,Cash
1167,New York,244,2020-02-28T00:00:00,95.72,Debit Card
1155,Houston,175,2023-01-30T00:00:00,390.62,Credit Card
1162,Chicago,279,2019-11-23T00:00:00,69.79,Credit Card
1168,New York,225,2022-01-05T00:00:00,139.75,Cash
1163,Chicago,4,2018-07-23T00:00:00,212.98,Debit Card
1171,Miami,32,2021-01-12T00:00:00,88.88,Debit Card
1169,New York,185,2023-02-27T00:00:00,136.31,Online Payment
1160,Los Angeles,24,2020-09-13T00:00:00,63.67,Credit Card
1156,Houston,15,2020-01-02T00:00:00,419.04,Online Payment
1161,Los Angeles,242,2022-08-24T00:00:00,53.32,Cash
1170,New York,166,2022-09-13T00:00:00,283.9,Debit Card
1164,Chicago,190,2019-08-25T00:00:00,121.4,Debit Card
1162,Los Angeles,131,2022-05-27T00:00:00,115.34,Online Payment
1163,Los Angeles,31,2023-08-30T00:00:00,474.98,Credit Card
1164,Los Angeles,10,2022-08-15T00:00:00,62.75,Online Payment
1165,Los Angeles,235,2019-11-01T00:00:00,314.51,Cash
1172,Miami,245,2023-04-21T00:00:00,400.14,Credit Card
1173,Miami,22,2022-05-10T00:00:00,444.45,Credit Card
1166,Los Angeles,32,2020-04-13T00:00:00,361.66,Debit Card
1171,New York,40,2019-01-30T00:00:00,160.87,Cash
1174,Miami,262,2022-06-08T00:00:00,450.88,Online Payment
1172,New York,23,2018-10-04T00:00:00,433.43,Online Payment
1175,Miami,211,2021-10-21T00:00:00,301.22,Credit Card
1165,Chicago,220,2021-02-04T00:00:00,241.96,Online Payment
1173,New York,285,2022-04-01T00:00:00,127.89,Credit Card
1176,Miami,167,2022-03-29T00:00:00,492.5,Cash
1174,New York,235,2018-06-10T00:00:00,134.39,Online Payment
1177,Miami,102,2022-07-08T00:00:00,34.17,Cash
1167,Los Angeles,184,2018-05-04T00:00:00,55.65,Debit Card
1166,Chicago,271,2022-11-29T00:00:00,293.92,Cash
1178,Miami,239,2023-04-17T00:00:00,90.63,Debit Card
1167,Chicago,197,2020-06-29T00:00:00,289.95,Credit Card
1168,Los Angeles,84,2018-04-05T00:00:00,368.69,Credit Card
1157,Houston,222,2023-09-01T00:00:00,199.3,Cash
1179,Miami,117,2020-10-25T00:00:00,31.59,Credit Card
1175,New York,27,2021-05-15T00:00:00,258.37,Debit Card
1158,Houston,65,2020-11-15T00:00:00,163.04,Cash
1159,Houston,212,2022-12-05T00:00:00,63.47,Debit Card
1169,Los Angeles,162,2020-12-28T00:00:00,488.2,Credit Card
1180,Miami,145,2018-08-13T00:00:00,176.02,Online Payment
1160,Houston,262,2022-10-01T00:00:00,418.7,Online Payment
1168,Chicago,161,2022-07-17T00:00:00,439.66,Credit Card
1170,Los Angeles,222,2023-06-06T00:00:00,442.65,Debit Card
1169,Chicago,217,2018-01-01T00:00:00,98.11,Credit Card
1170,Chicago,68,2018-06-01T00:00:00,244.86,Online Payment
1161,Houston,173,2023-11-13T00:00:00,220.9,Debit Card
1171,Chicago,160,2022-06-23T00:00:00,432.39,Credit Card
1176,New York,19,2019-01-09T00:00:00,385.4,Online Payment
1181,Miami,93,2019-08-03T00:00:00,225.81,Cash
1177,New York,43,2021-04-23T00:00:00,199.81,Cash
1182,Miami,253,2020-07-07T00:00:00,274.32,Online Payment
1178,New York,103,2020-04-09T00:00:00,239.6,Cash
1162,Houston,137,2022-11-24T00:00:00,390.04,Credit Card
